,orderItemID,orderDate,deliveryDate,itemID,size,color,manufacturerID,price,customerID,salutation,dateOfBirth,state,creationDate,returnShipment
9939,9940,2012-04-08,2012-04-10,32,xxl,red,3,21.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,0
9940,9941,2012-04-08,2012-04-14,96,xxl,red,3,16.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,0
9941,9942,2012-04-08,2012-04-14,96,xxl,green,3,16.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,0
9942,9943,2012-04-08,,69,xxl,berry,5,54.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,0
9943,9944,2012-04-08,,69,xxl,hibiscus,5,54.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,0
10830,10831,2012-04-08,2012-04-11,57,l,black,3,39.9,5566,Mrs,1900-11-19,Saarland,2011-02-16,1
10831,10832,2012-04-08,2012-04-11,750,40,blue,55,175.9,5566,Mrs,1900-11-19,Saarland,2011-02-16,1
10832,10833,2012-04-08,2012-04-11,96,l,black,3,16.9,5566,Mrs,1900-11-19,Saarland,2011-02-16,0
10833,10834,2012-04-08,2012-05-07,567,40,grey,70,159.9,5566,Mrs,1900-11-19,Saarland,2011-02-16,1
10834,10835,2012-04-08,2012-05-07,96,l,black,3,16.9,5566,Mrs,1900-11-19,Saarland,2011-02-16,0
10835,10836,2012-04-08,2012-05-10,76,l,white,37,29.9,5566,Mrs,1900-11-19,Saarland,2011-02-16,0
10951,10952,2012-04-10,2012-05-07,643,38,navy,30,79.95,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
10952,10953,2012-04-10,2012-05-07,308,42,brown,65,49.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
10953,10954,2012-04-10,2012-05-07,310,l,grey,66,69.95,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
10954,10955,2012-04-10,2012-05-07,345,l,blue,37,29.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
10955,10956,2012-04-10,2012-05-07,207,l,blue,37,39.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
10956,10957,2012-04-10,2012-05-07,19,l,khaki,14,69.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
10957,10958,2012-04-10,2012-05-07,98,l,ocher,28,89.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
10958,10959,2012-04-10,,592,50,olive,39,49.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
11163,11164,2012-04-08,2012-04-11,53,46,pink,30,32.95,1317,Mrs,1900-11-19,Bavaria,2011-11-03,1
11164,11165,2012-04-08,2012-04-11,54,xl,navy,30,32.95,1317,Mrs,1900-11-19,Bavaria,2011-11-03,0
11398,11399,2012-04-10,2012-04-11,271,l,blue,5,59.9,5750,Mr,1900-11-19,Bavaria,2011-04-04,0
11399,11400,2012-04-10,2012-04-11,271,l,black,5,59.9,5750,Mr,1900-11-19,Bavaria,2011-04-04,0
11400,11401,2012-04-10,2012-04-11,263,l,green,5,69.9,5750,Mr,1900-11-19,Bavaria,2011-04-04,0
11418,11419,2012-04-08,2012-04-13,382,39,blue,40,69.9,5761,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,0
11419,11420,2012-04-08,2012-04-13,382,40,black,40,69.9,5761,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,1
11420,11421,2012-04-08,2012-04-13,363,40,purple,40,99.9,5761,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,1
11575,11576,2012-04-09,2012-04-11,152,41,black,1,89.9,5816,Mrs,1900-11-19,Bavaria,2011-04-17,0
11576,11577,2012-04-09,2012-04-16,69,xl,red,5,54.9,5816,Mrs,1900-11-19,Bavaria,2011-04-17,1
11577,11578,2012-04-09,2012-04-26,48,l,blue,3,24.9,5816,Mrs,1900-11-19,Bavaria,2011-04-17,0
11578,11579,2012-04-09,2012-04-26,69,xl,white,5,54.9,5816,Mrs,1900-11-19,Bavaria,2011-04-17,1
12123,12124,2012-04-09,2012-04-11,74,39,brown,24,69.9,6017,Family,1901-08-03,Lower Saxony,2011-02-16,1
12124,12125,2012-04-09,2012-04-11,112,39,red,47,99.9,6017,Family,1901-08-03,Lower Saxony,2011-02-16,1
12125,12126,2012-04-09,2012-04-27,55,39,ocher,1,89.9,6017,Family,1901-08-03,Lower Saxony,2011-02-16,0
12126,12127,2012-04-09,2012-05-11,74,38,brown,24,69.9,6017,Family,1901-08-03,Lower Saxony,2011-02-16,1
12127,12128,2012-04-09,,55,38,ocher,1,89.9,6017,Family,1901-08-03,Lower Saxony,2011-02-16,0
12128,12129,2012-04-09,,55,38,magenta,1,89.9,6017,Family,1901-08-03,Lower Saxony,2011-02-16,0
13276,13277,2012-04-10,2012-05-25,229,38,brown,50,69.95,6390,Mrs,1900-12-17,Hesse,2011-02-16,1
13277,13278,2012-04-10,2012-06-12,229,38,black,50,69.95,6390,Mrs,1900-12-17,Hesse,2011-02-16,1
13577,13578,2012-04-10,2012-04-11,67,m,blue,20,69.9,6487,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
13578,13579,2012-04-10,2012-04-11,68,m,purple,3,19.9,6487,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
13579,13580,2012-04-10,2012-04-11,331,unsized,azure,32,19.9,6487,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
13580,13581,2012-04-10,2012-04-30,58,m,nature,31,89.9,6487,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
13581,13582,2012-04-10,2012-05-29,251,38,black,12,99.9,6487,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
14440,14441,2012-04-10,2012-04-13,258,s,blue,3,39.9,6794,Mrs,1900-11-19,Berlin,2011-12-03,0
14441,14442,2012-04-10,2012-04-13,91,m,red,3,49.9,6794,Mrs,1900-11-19,Berlin,2011-12-03,1
14442,14443,2012-04-10,2012-04-13,175,m,grey,3,19.9,6794,Mrs,1900-11-19,Berlin,2011-12-03,0
14443,14444,2012-04-10,2012-04-13,175,m,ash,3,16.9,6794,Mrs,1900-11-19,Berlin,2011-12-03,0
14444,14445,2012-04-10,2012-04-13,216,m,black,29,79.9,6794,Mrs,1900-11-19,Berlin,2011-12-03,0
14445,14446,2012-04-10,2012-05-02,191,m,blau,3,21.9,6794,Mrs,1900-11-19,Berlin,2011-12-03,0
14446,14447,2012-04-10,2012-05-10,76,m,white,37,29.9,6794,Mrs,1900-11-19,Berlin,2011-12-03,0
14533,14534,2012-04-10,2012-04-13,254,m,petrol,5,49.9,6821,Mrs,1900-11-19,Saxony-Anhalt,2011-10-30,0
14534,14535,2012-04-10,2012-04-26,146,xl,olive,3,24.9,6821,Mrs,1900-11-19,Saxony-Anhalt,2011-10-30,0
14535,14536,2012-04-10,2012-05-18,33,xl,grey,5,59.9,6821,Mrs,1900-11-19,Saxony-Anhalt,2011-10-30,0
14536,14537,2012-04-10,,33,xl,ash,5,59.9,6821,Mrs,1900-11-19,Saxony-Anhalt,2011-10-30,0
14537,14538,2012-04-10,,254,l,white,5,49.9,6821,Mrs,1900-11-19,Saxony-Anhalt,2011-10-30,0
15353,15354,2012-04-11,,173,xl,brown,20,49.9,7108,Mrs,1900-11-19,Schleswig-Holstein,2011-11-24,0
15855,15856,2012-04-11,,168,39,red,1,89.9,7319,Mrs,1900-11-19,Saarland,2011-02-16,0
15856,15857,2012-04-11,,168,40,red,1,89.9,7319,Mrs,1900-11-19,Saarland,2011-02-16,0
16433,16434,2012-04-12,2012-04-16,57,xl,black,3,39.9,7604,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-23,0
16434,16435,2012-04-12,2012-05-25,17,50,blue,11,69.9,7604,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-23,0
16723,16724,2012-04-12,2012-05-23,263,m,green,5,69.9,5750,Mr,1900-11-19,Bavaria,2011-04-04,0
17129,17130,2012-04-12,2012-04-16,91,m,red,3,49.9,7906,Mrs,1900-11-19,Saxony-Anhalt,2011-02-16,0
17130,17131,2012-04-12,2012-04-16,222,m,blue,3,49.9,7906,Mrs,1900-11-19,Saxony-Anhalt,2011-02-16,0
17131,17132,2012-04-12,2012-04-16,140,40,blue,6,69.9,7906,Mrs,1900-11-19,Saxony-Anhalt,2011-02-16,1
17132,17133,2012-04-12,2012-04-16,295,m,blue,36,99.9,7906,Mrs,1900-11-19,Saxony-Anhalt,2011-02-16,0
17133,17134,2012-04-12,2012-04-16,962,45,brown,13,79.9,7906,Mrs,1900-11-19,Saxony-Anhalt,2011-02-16,1
17134,17135,2012-04-12,2012-04-16,962,46,brown,13,79.9,7906,Mrs,1900-11-19,Saxony-Anhalt,2011-02-16,1
17135,17136,2012-04-12,2012-04-16,57,s,blue,3,34.9,7906,Mrs,1900-11-19,Saxony-Anhalt,2011-02-16,1
17136,17137,2012-04-12,2012-04-16,57,m,blue,3,34.9,7906,Mrs,1900-11-19,Saxony-Anhalt,2011-02-16,1
17137,17138,2012-04-12,2012-04-24,107,40,red,12,89.9,7906,Mrs,1900-11-19,Saxony-Anhalt,2011-02-16,0
17222,17223,2012-04-12,2012-04-16,104,39,blue,1,139.9,2007,Mrs,1900-11-19,Bremen,2011-02-16,1
17223,17224,2012-04-12,2012-04-16,321,39,blue,23,129.9,2007,Mrs,1900-11-19,Bremen,2011-02-16,1
17224,17225,2012-04-12,2012-04-24,650,5+,blue,4,139.9,2007,Mrs,1900-11-19,Bremen,2011-02-16,1
17225,17226,2012-04-12,,202,5+,olive,57,94.9,2007,Mrs,1900-11-19,Bremen,2011-02-16,0
17335,17336,2012-04-13,2012-04-16,32,s,ash,3,21.9,7970,Mrs,1901-07-28,North Rhine-Westphalia,2011-02-16,0
17336,17337,2012-04-13,2012-04-16,32,m,ash,3,21.9,7970,Mrs,1901-07-28,North Rhine-Westphalia,2011-02-16,1
17337,17338,2012-04-13,2012-04-16,32,s,blau,3,21.9,7970,Mrs,1901-07-28,North Rhine-Westphalia,2011-02-16,0
17338,17339,2012-04-13,2012-04-16,32,m,blau,3,21.9,7970,Mrs,1901-07-28,North Rhine-Westphalia,2011-02-16,1
17339,17340,2012-04-13,2012-04-16,32,s,brown,3,21.9,7970,Mrs,1901-07-28,North Rhine-Westphalia,2011-02-16,1
17340,17341,2012-04-13,2012-04-16,32,m,brown,3,21.9,7970,Mrs,1901-07-28,North Rhine-Westphalia,2011-02-16,1
17341,17342,2012-04-13,2012-04-16,32,s,red,3,21.9,7970,Mrs,1901-07-28,North Rhine-Westphalia,2011-02-16,0
17342,17343,2012-04-13,2012-04-30,32,m,red,3,21.9,7970,Mrs,1901-07-28,North Rhine-Westphalia,2011-02-16,1
17581,17582,2012-04-13,2012-04-16,709,40,brown,17,119.9,8089,Mrs,1901-04-28,Lower Saxony,2011-02-16,1
18080,18081,2012-04-14,,509,36,red,16,159.9,1649,Mrs,1900-11-19,Bavaria,2011-11-14,0
18081,18082,2012-04-14,,1060,36,red,16,99.9,1649,Mrs,1900-11-19,Bavaria,2011-11-14,0
18082,18083,2012-04-14,,103,36,grey,17,139.9,1649,Mrs,1900-11-19,Bavaria,2011-11-14,0
18097,18098,2012-04-13,2012-04-17,57,m,green,3,34.9,8303,Mrs,1900-11-19,Rhineland-Palatinate,2011-12-18,0
18098,18099,2012-04-13,2012-04-17,57,m,petrol,3,34.9,8303,Mrs,1900-11-19,Rhineland-Palatinate,2011-12-18,0
18099,18100,2012-04-13,2012-04-17,84,m,ash,5,69.9,8303,Mrs,1900-11-19,Rhineland-Palatinate,2011-12-18,1
18100,18101,2012-04-13,2012-04-17,110,37,grey,1,89.9,8303,Mrs,1900-11-19,Rhineland-Palatinate,2011-12-18,1
18101,18102,2012-04-13,2012-04-17,110,36,grey,1,89.9,8303,Mrs,1900-11-19,Rhineland-Palatinate,2011-12-18,1
18102,18103,2012-04-13,2012-04-17,39,37,blue,26,119.9,8303,Mrs,1900-11-19,Rhineland-Palatinate,2011-12-18,1
18103,18104,2012-04-13,2012-04-17,28,m,grey,20,39.9,8303,Mrs,1900-11-19,Rhineland-Palatinate,2011-12-18,1
18104,18105,2012-04-13,2012-04-17,28,l,grey,20,39.9,8303,Mrs,1900-11-19,Rhineland-Palatinate,2011-12-18,0
18105,18106,2012-04-13,2012-04-17,3,l,grey,3,39.9,8303,Mrs,1900-11-19,Rhineland-Palatinate,2011-12-18,1
18106,18107,2012-04-13,2012-04-17,3,l,petrol,3,39.9,8303,Mrs,1900-11-19,Rhineland-Palatinate,2011-12-18,1
18107,18108,2012-04-13,2012-04-17,62,unsized,green,5,14.9,8303,Mrs,1900-11-19,Rhineland-Palatinate,2011-12-18,1
18206,18207,2012-04-13,2012-04-16,341,36,denim,25,49.9,8341,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
18207,18208,2012-04-13,2012-04-25,14,37,red,1,129.9,8341,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
18216,18217,2012-04-13,2012-04-17,188,38,mocca,55,149.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,0
18217,18218,2012-04-13,2012-04-17,332,xxl,grey,46,29.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
18218,18219,2012-04-13,2012-04-17,125,xxl,magenta,2,39.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,0
18219,18220,2012-04-13,2012-04-17,71,8,ocher,21,69.95,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
18220,18221,2012-04-13,2012-04-17,410,38,petrol,57,84.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
18221,18222,2012-04-13,2012-04-17,332,xxl,grey,46,29.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,0
18222,18223,2012-04-13,2012-05-21,72,38,grey,1,119.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
18223,18224,2012-04-13,2012-05-21,14,38,anthracite,1,129.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,0
18224,18225,2012-04-13,2012-05-21,557,38,black,1,129.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,0
18522,18523,2012-04-13,2012-04-16,415,40,green,1,89.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
18523,18524,2012-04-13,2012-04-16,295,xxl,blue,36,99.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
18542,18543,2012-04-13,2012-04-16,446,41,blue,23,129.9,8460,Mrs,1901-02-27,North Rhine-Westphalia,2011-02-16,0
18543,18544,2012-04-13,2012-04-16,438,41,black,27,13.95,8460,Mrs,1901-02-27,North Rhine-Westphalia,2011-02-16,0
18544,18545,2012-04-13,2012-04-16,438,41,black,27,13.95,8460,Mrs,1901-02-27,North Rhine-Westphalia,2011-02-16,0
18545,18546,2012-04-13,2012-05-18,297,41,mocca,12,99.9,8460,Mrs,1901-02-27,North Rhine-Westphalia,2011-02-16,1
18810,18811,2012-04-14,2012-04-30,80,39,green,26,79.9,8571,Mrs,1900-11-19,Thuringia,2011-04-29,0
18811,18812,2012-04-14,2012-05-02,22,m,green,14,39.9,8571,Mrs,1900-11-19,Thuringia,2011-04-29,1
18812,18813,2012-04-14,,199,39,grey,4,69.95,8571,Mrs,1900-11-19,Thuringia,2011-04-29,0
19100,19101,2012-04-14,2012-04-17,880,s,black,28,49.9,8677,Mrs,1900-11-19,Lower Saxony,2011-04-05,1
19234,19235,2012-04-14,2012-04-18,38,m,blue,25,49.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,1
19235,19236,2012-04-14,2012-04-18,38,l,blue,25,49.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,0
19236,19237,2012-04-14,2012-04-18,343,m,olive,37,49.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,1
19237,19238,2012-04-14,2012-04-18,343,m,blue,37,49.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,0
19238,19239,2012-04-14,2012-04-18,213,m,black,3,69.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,1
19239,19240,2012-04-14,2012-04-26,59,unsized,grey,32,19.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,1
19501,19502,2012-04-15,2012-04-17,191,s,ash,3,21.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,0
19502,19503,2012-04-15,2012-04-17,191,s,olive,3,21.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,0
19503,19504,2012-04-15,2012-04-17,255,s,olive,37,34.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,1
19504,19505,2012-04-15,2012-04-17,57,s,ash,3,34.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,0
19505,19506,2012-04-15,2012-04-17,97,m,green,20,59.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,1
19506,19507,2012-04-15,2012-04-26,146,s,olive,3,24.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,0
19507,19508,2012-04-15,2012-04-26,96,s,ash,3,16.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,0
19508,19509,2012-04-15,2012-04-26,96,s,olive,3,16.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,0
19509,19510,2012-04-15,2012-05-11,146,s,ash,3,24.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,0
19510,19511,2012-04-15,2012-05-11,57,s,olive,3,34.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,0
19511,19512,2012-04-15,2012-05-11,42,s,khaki,28,99.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,0
19512,19513,2012-04-15,2012-05-21,465,s,ash,49,59.9,8862,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-02,1
19576,19577,2012-04-16,2012-04-17,202,8,ocher,57,94.9,8880,Mrs,1901-04-01,Hesse,2011-02-16,0
19590,19591,2012-04-15,2012-04-17,275,m,purple,20,44.9,8893,Mrs,1900-11-19,Baden-Wuerttemberg,2011-09-07,1
19666,19667,2012-04-15,2012-04-17,171,m,black,3,39.9,8929,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-06,1
19667,19668,2012-04-15,2012-04-17,68,m,black,3,19.9,8929,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-06,1
19668,19669,2012-04-15,2012-04-17,139,m,black,3,49.9,8929,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-06,1
19669,19670,2012-04-15,2012-04-25,139,m,beige,3,49.9,8929,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-06,1
19670,19671,2012-04-15,2012-04-26,68,m,white,3,19.9,8929,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-06,1
19698,19699,2012-04-15,2012-04-24,165,40,purple,47,89.9,8942,Mrs,1900-11-19,Hamburg,2011-02-16,0
19699,19700,2012-04-15,,247,40,grey,40,99.9,8942,Mrs,1900-11-19,Hamburg,2011-02-16,0
20145,20146,2012-04-15,2012-04-17,222,xl,ash,3,49.9,9063,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
20146,20147,2012-04-15,2012-04-17,32,xl,grey,3,21.9,9063,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
20147,20148,2012-04-15,2012-04-17,32,xl,orange,3,21.9,9063,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
20148,20149,2012-04-15,2012-04-17,191,xl,ash,3,21.9,9063,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
20149,20150,2012-04-15,2012-04-17,350,unsized,red,73,29.9,9063,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
20150,20151,2012-04-15,2012-04-17,93,xl,brown,20,49.9,9063,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
20151,20152,2012-04-15,2012-04-17,207,xxl,red,37,39.9,9063,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
20152,20153,2012-04-15,2012-05-21,465,xl,ash,49,59.9,9063,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
20153,20154,2012-04-15,,378,xl,brown,5,59.9,9063,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
20154,20155,2012-04-15,2012-04-17,259,38,ocher,1,119.9,9064,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
20155,20156,2012-04-15,2012-04-17,84,s,aubergine,5,59.9,9064,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
20156,20157,2012-04-15,2012-04-27,259,37,ocher,1,119.9,9064,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
20157,20158,2012-04-15,2012-05-07,84,s,green,5,59.9,9064,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
20158,20159,2012-04-15,2012-05-07,33,s,ivory,5,59.9,9064,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
20159,20160,2012-04-15,2012-05-07,33,s,green,5,59.9,9064,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
20274,20275,2012-04-15,2012-04-17,397,38,nature,53,69.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
20275,20276,2012-04-15,2012-04-17,668,39,brown,53,59.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
20276,20277,2012-04-15,2012-04-17,216,l,ocher,29,79.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
20277,20278,2012-04-15,2012-04-17,1087,unsized,brown,60,119.0,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
20278,20279,2012-04-15,2012-04-17,258,l,red,3,34.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
20279,20280,2012-04-15,2012-04-17,258,l,blue,3,34.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
20280,20281,2012-04-15,2012-05-04,46,l,ocher,29,69.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
20442,20443,2012-04-16,2012-05-09,239,unsized,brown,60,0.0,9174,Mrs,1901-07-29,Baden-Wuerttemberg,2011-02-16,0
20549,20550,2012-04-15,2012-04-18,951,34,blue,51,59.9,9211,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
20550,20551,2012-04-15,2012-04-18,502,1,black,21,45.9,9211,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
20551,20552,2012-04-15,2012-04-18,257,34,black,51,59.9,9211,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
20552,20553,2012-04-15,2012-04-18,327,140,black,48,19.95,9211,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
20654,20655,2012-04-15,2012-04-18,390,6+,grey,21,79.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,0
20655,20656,2012-04-15,2012-04-18,549,37,blue,1,69.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,0
20656,20657,2012-04-15,2012-04-18,673,37,black,26,39.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,0
20702,20703,2012-04-15,2012-04-18,187,xl,green,14,49.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,1
20703,20704,2012-04-15,2012-04-18,187,xl,white,14,49.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,1
20704,20705,2012-04-15,,187,xl,pink,14,49.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,0
20705,20706,2012-04-15,2012-05-11,33,l,berry,5,59.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,1
20706,20707,2012-04-15,2012-06-20,69,l,berry,5,59.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,1
20707,20708,2012-04-15,2012-07-02,33,xl,azure,5,59.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,1
20825,20826,2012-04-16,2012-04-18,217,xl,red,29,59.9,9301,Mrs,1900-11-19,North Rhine-Westphalia,2011-09-26,0
20826,20827,2012-04-16,2012-04-18,39,42,red,26,119.9,9301,Mrs,1900-11-19,North Rhine-Westphalia,2011-09-26,0
21578,21579,2012-04-17,2012-05-16,270,m,grey,49,79.9,9604,Mrs,1900-11-19,Hesse,2011-04-18,0
21579,21580,2012-04-17,2012-05-16,88,unsized,stained,41,29.9,9604,Mrs,1900-11-19,Hesse,2011-04-18,0
21950,21951,2012-04-17,2012-04-18,228,7,ocher,57,99.9,9713,Mrs,1900-11-19,Baden-Wuerttemberg,2011-11-28,0
22428,22429,2012-04-17,2012-04-18,28,s,berry,20,39.9,9870,Mrs,1900-11-19,Bavaria,2011-08-25,0
22429,22430,2012-04-17,2012-04-27,32,s,orange,3,24.9,9870,Mrs,1900-11-19,Bavaria,2011-08-25,0
23563,23564,2012-04-18,2012-04-19,12,l,grey,11,39.9,10222,Mrs,1900-11-19,Lower Saxony,2011-04-19,0
23564,23565,2012-04-18,2012-04-19,32,xl,green,3,24.9,10222,Mrs,1900-11-19,Lower Saxony,2011-04-19,1
23780,23781,2012-04-18,2012-04-25,29,l,black,20,69.9,10304,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-16,1
23781,23782,2012-04-18,2012-04-25,33,l,red,5,59.9,10304,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-16,0
23782,23783,2012-04-18,2012-04-30,46,l,blue,29,69.9,10304,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-16,0
23783,23784,2012-04-18,2012-05-04,33,l,azure,5,59.9,10304,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-16,0
23916,23917,2012-04-19,2012-04-24,1087,unsized,brown,60,119.0,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
23973,23974,2012-04-18,2012-04-24,449,m,blue,3,12.9,10390,Mrs,1900-11-19,Bavaria,2011-04-04,0
23974,23975,2012-04-18,2012-04-24,591,41,brown,81,60.0,10390,Mrs,1900-11-19,Bavaria,2011-04-04,0
23975,23976,2012-04-18,2012-05-07,28,s,petrol,20,39.9,10390,Mrs,1900-11-19,Bavaria,2011-04-04,0
23976,23977,2012-04-18,2012-05-17,378,m,grey,5,59.9,10390,Mrs,1900-11-19,Bavaria,2011-04-04,0
24537,24538,2012-04-19,2012-04-24,346,l,blue,5,69.9,10620,Mrs,1901-08-02,Lower Saxony,2011-02-16,0
24538,24539,2012-04-19,2012-04-24,346,l,green,5,69.9,10620,Mrs,1901-08-02,Lower Saxony,2011-02-16,0
24709,24710,2012-04-19,2012-04-24,56,36,denim,25,59.9,4708,Mrs,1901-01-22,Schleswig-Holstein,2011-02-16,0
25017,25018,2012-04-21,2012-05-16,312,unsized,red,67,0.0,10795,Mrs,1901-02-17,Berlin,2011-02-16,0
25170,25171,2012-04-19,2012-04-24,484,6+,ecru,19,79.9,10847,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
25171,25172,2012-04-19,2012-04-24,417,9,black,19,59.9,10847,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
25172,25173,2012-04-19,2012-05-07,666,9,black,19,49.9,10847,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
25243,25244,2012-04-20,2012-04-24,147,37,grey,1,99.9,10865,Mrs,1900-11-19,Hesse,2011-12-20,0
25244,25245,2012-04-20,2012-04-24,84,m,brown,5,69.9,10865,Mrs,1900-11-19,Hesse,2011-12-20,0
25245,25246,2012-04-20,2012-05-25,238,m,white,20,89.9,10865,Mrs,1900-11-19,Hesse,2011-12-20,0
25279,25280,2012-04-20,2012-04-24,1,43,magenta,1,119.9,10876,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,0
25280,25281,2012-04-20,2012-04-24,686,unsized,ocher,59,59.9,10876,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,1
25281,25282,2012-04-20,2012-04-24,411,unsized,purple,77,49.9,10876,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,0
